"No.","Time","Source","Destination","Protocol","Length","Info"
"10302","12.641369","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=372, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10304","12.655269","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=3592, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10309","12.660043","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3791, FN=0, Flags=........C, BI=100, SSID=NEO"
"10313","12.663759","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3566, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10317","12.666013","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=373, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10320","12.676985","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2136, FN=0, Flags=........C, BI=100, SSID=pdi"
"10321","12.678327","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=374, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10323","12.679396","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1200, FN=0, Flags=........C, BI=100, SSID=pdi"
"10325","12.681705","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1957, FN=0, Flags=........C, BI=100, SSID=pdi"
"10333","12.691058","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=376, FN=0, Flags=........C, BI=100, SSID=pas"
"10334","12.691722","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=1201, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10335","12.692529","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=3606, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10337","12.693999","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1958, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10339","12.701838","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1960, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10340","12.704311","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=3607, FN=0, Flags=........C, BI=100, SSID=pas"
"10344","12.713941","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2138, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10351","12.716470","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=1202, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10359","12.725932","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=2160, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10364","12.728956","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1225, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10370","12.731316","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1960, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10378","12.738002","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2161, FN=0, Flags=........C, BI=100, SSID=pas"
"10380","12.741078","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1241, FN=0, Flags=........C, BI=100, SSID=pas"
"10381","12.743205","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1961, FN=0, Flags=........C, BI=100, SSID=pas"
"10382","12.743784","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=378, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10385","12.757033","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3794, FN=0, Flags=........C, BI=100, SSID=NEO"
"10389","12.765517","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3567, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10390","12.768273","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=379, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10393","12.779068","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2162, FN=0, Flags=........C, BI=100, SSID=pdi"
"10395","12.781133","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=380, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10396","12.781778","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1242, FN=0, Flags=........C, BI=100, SSID=pdi"
"10399","12.783942","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1962, FN=0, Flags=........C, BI=100, SSID=pdi"
"10403","12.791362","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2163, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10405","12.795711","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=3635, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10410","12.806128","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1961, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10411","12.807057","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=3636, FN=0, Flags=........C, BI=100, SSID=pas"
"10414","12.816080","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2164, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10419","12.818724","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=1244, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10427","12.821719","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1964, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10432","12.828226","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=2181, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10433","12.830851","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1253, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10434","12.833838","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=382, FN=0, Flags=........C, BI=100, SSID=pdi"
"10436","12.840283","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2182, FN=0, Flags=........C, BI=100, SSID=pas"
"10437","12.843409","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1254, FN=0, Flags=........C, BI=100, SSID=pas"
"10438","12.848211","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3637, FN=0, Flags=........C, BI=100, SSID=pdi"
"10440","12.856268","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3797, FN=0, Flags=........C, BI=100, SSID=NEO"
"10446","12.871209","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=384, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10448","12.881897","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2183, FN=0, Flags=........C, BI=100, SSID=pdi"
"10449","12.882969","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=385, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10450","12.883969","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1255, FN=0, Flags=........C, BI=100, SSID=pdi"
"10451","12.884652","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=3639, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10453","12.886790","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1967, FN=0, Flags=........C, BI=100, SSID=pdi"
"10459","12.894487","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2184, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10462","12.899872","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1970, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10464","12.906620","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1962, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10470","12.919004","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2185, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10475","12.920976","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=1257, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10484","12.930638","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=2201, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10488","12.933258","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1273, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10489","12.935709","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1972, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10490","12.936320","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=387, FN=0, Flags=........C, BI=100, SSID=pdi"
"10493","12.942887","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2202, FN=0, Flags=........C, BI=100, SSID=pas"
"10496","12.946151","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1274, FN=0, Flags=........C, BI=100, SSID=pas"
"10497","12.950107","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3656, FN=0, Flags=........C, BI=100, SSID=pdi"
"10498","12.958141","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3801, FN=0, Flags=........C, BI=100, SSID=NEO"
"10504","12.962887","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=3657, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10507","12.970865","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3569, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10509","12.974138","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=389, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10515","12.983815","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2203, FN=0, Flags=........C, BI=100, SSID=pdi"
"10516","12.985317","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=390, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10517","12.986384","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1275, FN=0, Flags=........C, BI=100, SSID=pdi"
"10524","12.995978","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2204, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10526","12.998391","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=391, FN=0, Flags=........C, BI=100, SSID=pas"
"10527","12.998702","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=1276, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10528","13.001096","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1977, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10535","13.010180","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1964, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10536","13.011379","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=3671, FN=0, Flags=........C, BI=100, SSID=pas"
"10538","13.020774","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2205, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10550","13.026013","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1978, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10560","13.035590","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1290, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10561","13.037970","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1979, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10563","13.039212","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=392, FN=0, Flags=........C, BI=100, SSID=pdi"
"10565","13.047946","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1291, FN=0, Flags=........C, BI=100, SSID=pas"
"10566","13.050348","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1980, FN=0, Flags=........C, BI=100, SSID=pas"
"10567","13.051209","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=393, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10568","13.052680","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3672, FN=0, Flags=........C, BI=100, SSID=pdi"
"10570","13.065673","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=3673, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10571","13.072573","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3570, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10572","13.076250","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=394, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10578","13.086121","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2220, FN=0, Flags=........C, BI=100, SSID=pdi"
"10579","13.087720","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=395, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10582","13.088827","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1292, FN=0, Flags=........C, BI=100, SSID=pdi"
"10583","13.089323","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=3674, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10586","13.091324","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1981, FN=0, Flags=........C, BI=100, SSID=pdi"
"10597","13.100690","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2221, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10598","13.101040","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=398, FN=0, Flags=........C, BI=100, SSID=pas"
"10602","13.104315","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1982, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10605","13.112015","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1965, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10608","13.123059","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2222, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10632","13.135435","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=2236, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10633","13.138048","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1308, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10634","13.140377","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1984, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10635","13.141029","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=399, FN=0, Flags=........C, BI=100, SSID=pdi"
"10639","13.147812","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2237, FN=0, Flags=........C, BI=100, SSID=pas"
"10641","13.150833","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1309, FN=0, Flags=........C, BI=100, SSID=pas"
"10643","13.152970","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1985, FN=0, Flags=........C, BI=100, SSID=pas"
"10644","13.153421","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=400, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10645","13.154806","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3695, FN=0, Flags=........C, BI=100, SSID=pdi"
"10647","13.168499","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3808, FN=0, Flags=........C, BI=100, SSID=NEO"
"10652","13.174961","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3571, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10654","13.178386","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=401, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10656","13.188631","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2238, FN=0, Flags=........C, BI=100, SSID=pdi"
"10659","13.190805","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=402, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10660","13.191822","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1310, FN=0, Flags=........C, BI=100, SSID=pdi"
"10664","13.193663","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1986, FN=0, Flags=........C, BI=100, SSID=pdi"
"10670","13.200913","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2239, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10671","13.202474","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=406, FN=0, Flags=........C, BI=100, SSID=pas"
"10673","13.204657","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=1311, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10674","13.205869","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1987, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10676","13.213667","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1966, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10678","13.216201","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=3715, FN=0, Flags=........C, BI=100, SSID=pas"
"10681","13.225566","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2240, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10688","13.228385","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=1312, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10707","13.240558","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1335, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10710","13.242901","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1989, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10711","13.243368","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=407, FN=0, Flags=........C, BI=100, SSID=pdi"
"10712","13.249966","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2264, FN=0, Flags=........C, BI=100, SSID=pas"
"10714","13.252914","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=1339, FN=0, Flags=........C, BI=100, SSID=pas"
"10717","13.255061","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1990, FN=0, Flags=........C, BI=100, SSID=pas"
"10718","13.256367","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=408, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10719","13.258025","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3716, FN=0, Flags=........C, BI=100, SSID=pdi"
"10720","13.265068","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3812, FN=0, Flags=........C, BI=100, SSID=NEO"
"10724","13.269467","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=3717, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10727","13.277405","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3572, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10730","13.281352","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=409, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10733","13.290885","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=2265, FN=0, Flags=........C, BI=100, SSID=pdi"
"10734","13.292528","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=410, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10735","13.293603","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=1340, FN=0, Flags=........C, BI=100, SSID=pdi"
"10736","13.294507","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=3718, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10738","13.295985","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1991, FN=0, Flags=........C, BI=100, SSID=pdi"
"10745","13.303163","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=2266, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10749","13.305890","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=1341, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10752","13.308770","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1992, FN=0, Flags=........C, BI=100, SSID=eduroam"
"10756","13.316691","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1970, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"10758","13.319860","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=3739, FN=0, Flags=........C, BI=100, SSID=pas"
"10759","13.327805","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=2267, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10772","13.333038","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1993, FN=0, Flags=........C, BI=100, SSID=alumnos"
"10789","13.342884","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=1367, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10790","13.345350","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1994, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"10791","13.345899","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=413, FN=0, Flags=........C, BI=100, SSID=pdi"
"10793","13.352664","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=2294, FN=0, Flags=........C, BI=100, SSID=pas"
"10796","13.358277","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1995, FN=0, Flags=........C, BI=100, SSID=pas"
"10797","13.359861","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=3740, FN=0, Flags=........C, BI=100, SSID=pdi"
"10798","13.371341","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3815, FN=0, Flags=........C, BI=100, SSID=NEO"
"10805","13.380464","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3573, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"10806","13.382791","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=415, FN=0, Flags=........C, BI=100, SSID=alumnos"
